Zip,geo_x,geo_y
25701,49.7219,14.7833
25701,49.75,14.7833
25701,49.7333,14.8167
25701,49.75,14.7667
25701,49.7219,14.7833
25701,49.7167,14.7667
25701,49.7219,14.7833
25701,49.7219,14.7833
25701,49.7219,14.7833
25703,49.6333,14.7
25703,49.6667,14.7167
25703,49.6833,14.7167
25703,49.6667,14.7667
25703,49.6333,14.7667
25703,49.6333,14.7167
25703,49.6833,14.7
25703,49.6833,14.7667
25703,49.6833,14.7333
25703,49.65,14.7333
25703,49.6667,14.7833
25703,49.6333,14.75
25703,49.6833,14.7167
25703,49.65,14.75
25703,49.6465,14.7368
25703,49.65,14.7
25703,49.4667,14.7333
25703,49.6167,14.75
25703,49.6333,14.7333
25703,49.6465,14.7368
25703,49.6667,14.7667
25703,49.6465,14.7368
25703,49.6465,14.7368
25706,49.6167,14.8
25706,49.6,14.8333
25706,49.6667,14.8167
25706,49.6667,14.8
25706,49.6333,14.8167
25706,49.6167,14.7833
25706,49.6167,14.8167
25706,49.65,14.85
25706,49.65,14.8167
25706,49.6333,14.7833
25706,49.649,14.8216
25706,49.6333,14.85
25706,49.6333,14.8
25706,49.8667,14.8333
25706,49.649,14.8216
25706,49.6667,14.85
25706,49.6167,14.8667
25706,49.6167,14.85
25706,49.649,14.8216
25706,49.65,14.8
25706,49.649,14.8216
25706,49.649,14.8216
25708,49.5833,14.8833
25708,49.6167,14.9333
25708,49.6333,14.8833
25708,49.6167,14.95
25708,49.6,14.8833
25708,49.6333,14.9167
25708,49.6,14.9
25708,49.6167,14.95
25708,49.6333,14.9
25708,49.55,14.9167
25708,49.65,14.9
25708,49.6,14.95
25708,49.5667,14.9167
25708,49.5667,14.9
25708,49.6167,14.9167
25708,49.5833,14.9667
25708,49.6042,14.9167
25709,49.6333,14.95
25721,49.8333,14.6833
25721,49.8333,14.6833
25722,49.85,14.65
25722,49.8667,14.7167
25722,49.85,14.7167
25722,49.85,14.7833
25722,49.7333,14.8167
25722,49.8667,14.7167
25722,49.4167,15.05
25722,49.8667,14.7667
25722,49.85,14.75
25722,49.8667,14.7167
25722,49.85,14.7667
25722,49.85,14.7833
25722,49.8667,14.6667
25722,49.8141,14.7615
25722,49.8141,14.7615
25722,49.8141,14.7615
25722,49.8141,14.7615
25722,49.8141,14.7615
25723,49.95,14.7167
25723,49.95,14.7167
25724,49.8333,14.8167
25724,49.85,14.8
25724,49.8333,14.8333
25724,49.8833,14.85
25724,49.8667,14.8167
25724,49.85,14.8167
25724,49.85,14.8333
25724,49.8167,14.8333
25724,49.8538,14.8192
25724,49.8667,14.8333
25724,49.8667,14.7833
25724,49.8667,14.8
25724,49.8833,14.8
25724,49.8333,14.8333
25725,49.6833,15.6167
25725,49.8333,14.8
25726,49.7833,14.85
25726,49.7667,14.9167
25726,49.7833,14.8333
25726,49.7667,14.8333
25726,49.7833,14.9333
25726,49.7333,14.8667
25726,49.7333,14.85
25726,49.8167,14.8667
25726,49.75,14.8833
25726,49.8167,14.85
25726,49.7833,14.8833
25726,49.8167,14.9
25726,49.8,14.85
25726,49.7667,14.8833
25726,49.8,14.9
25726,49.7667,14.8667
25726,49.7833,14.9667
25726,49.7833,14.8333
25726,49.8167,14.9333
25726,49.8,14.9167
25726,49.7833,14.9167
25728,49.75,14.8167
25741,49.85,14.5833
25741,49.8333,14.6
25741,49.8333,14.6
25741,49.8333,14.5667
25741,49.85,14.6
25741,49.8667,14.55
25741,49.85,14.6167
25741,49.8,14.6
25741,49.8167,14.5833
25741,49.8333,14.6167
25741,49.8167,14.6333
25741,49.8333,14.5833
25742,49.85,14.55
25742,49.85,14.55
25744,49.8167,14.5
25744,49.8333,14.4667
25744,49.7833,14.4667
25744,49.8333,14.5333
25744,49.7833,14.5167
25744,49.8,14.4667
25744,49.85,14.5333
25744,49.7833,14.45
25744,49.8167,14.4833
25744,49.7833,14.4833
25744,49.8,14.55
25744,49.7667,14.4667
25744,49.7667,14.4333
25744,49.95,14.5667
25744,49.85,14.4667
25744,49.95,14.4333
25744,49.7833,14.4333
25744,49.8167,14.5333
25744,49.8167,14.4833
25744,49.8167,14.55
25744,49.85,14.4833
25744,49.7667,14.45
25744,49.7,14.3833
25744,49.8,14.55
25744,49.8,14.5
25751,49.6833,14.6833
25751,49.7333,14.6333
25751,49.7167,14.6667
25751,49.55,14.7167
25751,49.7333,14.6167
25751,49.6792,14.6771
25751,49.7,14.65
25751,49.7,14.6833
25751,49.7,14.6833
25751,49.7167,14.6167
25751,49.75,14.6667
25751,49.7333,14.6667
25751,49.6167,14.6333
25751,49.6792,14.6771
25751,49.3333,14.8833
25751,49.75,14.7
25751,49.7333,14.6833
25751,49.7167,14.65
25751,49.6792,14.6771
25751,49.6792,14.6771
25753,49.6667,14.5333
25753,49.4667,14.7333
25753,49.6833,14.6
25753,49.65,14.5667
25753,49.6667,14.6167
25753,49.65,14.6
25753,49.7,14.6167
25753,49.65,14.5333
25753,49.6833,14.6
25753,49.6667,14.8
25753,49.6833,14.5333
25753,49.6792,14.5925
25753,49.6833,14.6333
25753,49.6792,14.5925
25753,49.8833,14.6333
25753,49.6833,14.5667
25753,49.6792,14.5925
25753,49.7,14.6
25753,49.6792,14.5925
25753,49.75,14.4667
25753,49.6792,14.5925
25753,49.65,14.5167
25753,49.7,14.5667
25753,49.6833,14.55
25753,49.6833,14.5833
25755,49.7167,14.5667
25755,49.7167,14.5167
25755,49.7167,14.5417
25755,49.7167,14.5417
25755,49.7167,14.5417
25756,49.7833,14.5333
25756,49.7,14.5167
25756,49.7667,14.6
25756,49.7167,14.5167
25756,49.7667,14.5667
25756,49.7667,14.55
25756,49.7333,14.5333
25756,49.7667,14.5833
25756,49.7,14.5167
25756,49.7167,14.4833
25756,49.7333,14.5833
25756,49.7667,14.5333
25756,49.75,14.6167
25756,49.7333,14.4667
25756,49.75,14.6
25756,49.75,14.5
25756,49.75,14.4667
25756,49.7333,14.5167
25756,49.7333,14.4833
25756,49.7333,14.5833
25756,49.35,14.2167
25756,49.7833,14.5167
25756,49.7167,14.5167
25756,49.7333,14.4333
25756,49.7833,14.5333
25756,49.75,14.5167
25756,49.6667,14.7667
25756,49.7167,14.4833
25756,49.75,14.5333
25756,49.7209,14.5231
25756,49.7833,14.5167
25756,49.75,14.4167
25756,49.7209,14.5231
25756,49.7333,14.5667
25756,49.75,14.5667
25756,49.7209,14.5231
25756,49.7333,14.45
25756,49.7209,14.5231
25756,49.7833,14.55
25756,49.7209,14.5231
25756,49.7167,14.5333
25756,49.7209,14.5231
25756,49.7333,14.7167
25756,49.7833,14.5667
25762,49.7167,14.95
25763,49.7833,14.9833
25763,49.75,15
25763,49.7,15.05
25763,49.7167,15.0833
25763,49.7167,15.0667
25763,49.7167,15.0667
25763,49.7833,14.9833
25763,49.7333,15
25763,49.7667,15
25763,49.7,15.0667
25763,49.7833,14.9833
25763,49.7333,15.05
25763,49.7667,15
25763,49.7333,15.0333
25763,49.7,15
25763,49.7,15.0167
25764,49.6833,14.9833
25765,49.6667,15.1
25765,49.6,15.0167
25765,49.65,15.0333
25765,49.6,15.0667
25765,49.6333,15.1167
25765,49.6833,15.0833
25765,49.642,15.0471
25765,49.6667,15
25765,49.7,15.1167
25765,49.65,15.1
25765,49.6667,14.9833
25765,49.6167,15.0667
25765,49.65,14.9833
25765,49.6167,15
25765,49.6333,14.9667
25765,49.65,15.0667
25765,49.6,15.05
25765,49.65,15.1167
25765,49.6167,15.0833
25765,49.6333,15
25765,49.6667,15.1
25765,49.6833,15.0667
25765,49.6167,14.9667
25765,49.6333,14.9833
25765,49.6,15.0167
25765,49.6333,15.05
25765,49.65,15.0167
25765,49.6,15.05
25765,49.6833,15.1333
25765,49.6667,15.0333
25766,49.6333,15.1
25768,49.7,15.15
25768,49.6667,15.15
25768,49.6833,15.1667
25768,49.6667,15.2
25768,49.65,15.2
25768,49.6167,15.1833
25768,49.6667,15.15
25768,49.6333,15.1833
25768,49.6167,15.1167
25768,49.6167,15.2
25768,49.65,15.2167
25768,49.6667,15.1333
25768,49.6333,15.2333
25768,49.6,15.1333
25768,49.6333,15.2333
25768,49.6167,15.15
25768,49.6454,15.1722
25768,49.7,15.15
25768,49.6,15.15
25771,49.7333,15.0667
25786,49.55,14.6333
25786,49.8667,14.8333
25786,49.5833,14.6333
25786,49.5667,14.6333
25786,49.5667,14.7167
25786,49.5833,14.7
25786,49.65,14.2667
25786,49.6,14.7
25786,49.6,14.6833
25786,49.55,14.7167
25786,49.5333,14.65
25786,49.5333,14.6333
25786,49.55,14.7
25786,49.9333,15.4167
25786,49.5987,14.7007
25786,49.5667,14.6667
25786,49.5,14.6833
25786,49.55,14.65
25786,49.55,14.7
25786,49.6167,14.7167
25786,49.5987,14.7007
25786,49.6,14.6667
25786,49.5333,14.6667
25786,49.5833,14.7
25786,49.5833,14.7167
25786,49.6,14.7333
25786,49.5987,14.7007
25786,49.6167,14.7
25786,49.5987,14.7007
25787,49.5333,14.6167
25788,49.55,14.6
25789,49.5833,14.6
25789,49.6167,14.5333
25789,49.7167,14.4167
25789,49.6167,14.5833
25789,49.6,14.5833
25789,49.6167,14.5333
25789,49.6167,14.6333
25789,49.6167,14.5667
25789,49.5833,14.6167
25789,49.7,13.6167
25789,49.6,14.55
25789,49.5667,14.6
25789,49.6167,14.6
25789,49.3833,14.4
25789,49.6,14.5833
25789,49.6167,14.6333
25789,49.6,14.5333
25789,49.6167,14.55
25789,49.6,14.6167
25789,49.6008,14.5225
25789,49.55,14.7
25789,49.6008,14.5225
25789,49.6008,14.5225
25789,49.6008,14.5225
25789,49.6008,14.5225
25789,49.6008,14.5225
25789,49.6008,14.5225
25789,49.6008,14.5225
25789,49.6008,14.5225
25791,49.5833,14.5667
25791,49.5833,14.5
25791,49.55,14.6167
25791,49.55,14.6
25791,49.55,14.4667
25791,49.5667,14.55
25791,49.5667,14.5667
25791,49.55,14.5667
25791,49.5833,14.5
25791,49.5753,14.563
25791,49.5667,14.4667
25791,49.5667,14.6
25791,49.55,14.55
25791,49.5667,14.5
25791,49.5667,14.5333
25791,49.5333,14.55
25791,49.5333,14.6
25791,49.55,14.55
25791,49.55,14.5833
25791,49.5667,14.5833
25791,49.5753,14.563
25791,49.5333,14.6
25791,49.5667,14.5667
25791,49.5167,14.5833
25791,49.5753,14.563
25791,49.5833,14.5167
25791,49.55,14.5333
25791,49.5333,14.5833
25791,49.5753,14.563
25791,49.5667,14.5333
25791,49.5753,14.563
25791,49.5753,14.563
25791,49.5753,14.563
25791,49.5753,14.563
25791,49.5753,14.563
25791,49.5753,14.563
25792,49.5833,14.55
25801,49.7333,14.9
25801,49.7,14.8333
25801,49.6833,14.85
25801,49.6667,14.9333
25801,49.7167,14.8833
25801,49.6667,14.8833
25801,49.7333,14.9167
25801,49.7333,14.9667
25801,49.7,14.8667
25801,49.7333,14.9333
25801,49.75,14.9333
25801,49.75,14.9833
25801,49.6667,14.9667
25801,49.6833,14.8667
25801,49.75,14.9667
25801,49.7167,14.7667
25801,49.7,14.85
25801,49.7,14.95
25801,49.6667,14.9
25801,49.7,14.9667
25801,49.6833,14.95
25801,49.7,14.9
25801,49.7,14.85
25901,49.6333,14.6167
25901,49.6333,14.5333
25901,49.65,14.65
25901,49.6487,14.6347
25901,49.6667,14.6833
25901,49.65,14.6
25901,49.6833,14.65
25901,49.6667,14.6667
25901,49.6333,14.6667
25901,49.6333,14.6667
25901,49.6333,14.6833
25901,49.65,14.6833
25901,49.6667,14.6333
25901,49.6333,14.5333
25901,49.6167,14.6667
25901,49.6667,14.6333
25901,49.9,14.6333
25901,49.65,14.6333
25901,49.6333,14.55
25901,49.6487,14.6347
25901,49.6333,14.5833
25901,49.6333,14.5667
25901,49.2833,14.7
25901,49.6333,14.6167
25901,49.6487,14.6347
25901,49.65,14.6333
25901,49.6333,14.6
25901,49.6487,14.6347
25901,49.85,14.7833
25901,49.6487,14.6347
26401,49.6167,14.5
28506,49.85,14.8833
28506,49.8333,14.8667
28509,49.775,15.0333
26601,49.9848,14.097
26601,50.0333,14.1
26601,49.9333,14.0667
26601,49.9848,14.097
26601,49.95,14
26601,49.9833,14.1333
26601,49.9848,14.097
26601,49.95,14.1
26601,49.9848,14.097
26601,49.9667,14.1333
26601,49.9848,14.097
26601,50.0167,14.1167
26601,50.05,14.1167
26601,50.0167,14.0833
26601,49.9848,14.097
26601,49.9848,14.097
26601,49.9848,14.097
26601,49.9848,14.097
26601,50.0167,14.15
26601,49.9167,14.0667
26601,49.9848,14.097
26601,49.9848,14.097
26601,49.9848,14.097
26601,49.9848,14.097
26601,49.9848,14.097
26701,49.9333,14
26701,49.95,14
26701,49.9,14.0167
26701,49.9167,14.0167
26701,49.9333,14.0333
26701,49.95,14.0333
26701,49.9333,14.05
26701,49.8833,14.05
26701,49.9333,14.0167
26701,49.9143,14.0345
26701,49.8833,14.0667
26701,49.8833,14.05
26701,49.9333,14.0167
26701,49.8833,14.1
26701,49.8833,14.0333
26703,49.9833,13.95
26703,49.9833,13.9833
26703,49.95,13.9833
26705,50.0167,13.9667
26705,50,14
26705,49.9833,14.0333
26706,49.9833,14.05
26707,50.0167,14.0833
26711,49.9833,14.1333
26711,49.9833,14.1333
26712,49.9833,14.1667
26712,49.9917,14.1583
26712,50,14.15
26716,50,14.2
26717,49.95,14.2167
26718,49.9333,14.1833
26718,49.9167,14.2
26718,49.9333,14.2333
26718,49.9667,14.2
26718,49.9167,14.2333
26718,49.9667,14.1667
26718,49.9833,14.2333
26718,50,14.2167
26718,49.9333,14.1333
26718,49.9667,14.2167
26718,49.9833,14.2
26718,49.9545,14.2015
26721,49.9,14.0333
26722,49.9,14.0667
26723,49.8667,14
26723,49.8,14.1667
26723,49.9,14.2
26723,49.85,13.9833
26724,49.85,14.05
26724,49.85,14.0167
26724,49.8333,14.0833
26724,49.8167,14.0667
26724,49.8333,14.05
26724,49.8333,14.1
26724,49.8333,14.0667
26724,49.8333,14.0333
26724,49.8,14.0167
26724,49.8167,14.0833
26724,49.8,14.3667
26724,49.8667,14.0833
26725,49.85,14.1
26725,49.85,14.0833
26726,49.8833,14.1167
26727,49.9167,14.1
26727,49.9,14.15
26727,49.9,14.2
26727,49.8833,14.1833
26727,49.8667,14.1667
26727,49.9167,14.1167
26727,50.0667,14
26727,49.8667,14.15
26727,49.8667,14.1333
26727,49.9167,14.15
26727,49.8833,14.1333
26727,49.8833,14.2
26727,49.8667,14.15
26727,49.9167,14.1333
26727,49.9036,14.1405
26728,49.9,14.1833
26729,49.9167,14.2167
26741,49.95,13.8833
26742,49.95,13.85
26743,49.9,13.8667
26751,49.8833,13.9667
26751,49.9,13.9167
26751,49.8667,13.9667
26751,49.9167,13.95
26751,49.9,13.9833
26751,49.8893,13.9452
26751,49.9,13.9667
26751,49.9,13.9833
26751,49.8833,13.9
26751,49.8667,13.9167
26751,49.9333,13.9833
26751,49.9,13.8833
26751,49.85,13.95
26751,49.8833,13.9167
26751,49.8667,13.95
26753,49.8667,13.9
26754,49.8667,13.9333
26761,49.8667,13.8333
26761,49.85,13.8333
26761,49.8333,13.8333
26761,49.85,13.8333
26761,49.85,13.8667
26762,49.8,13.85
26762,49.7833,13.8667
26762,49.7833,13.8833
26762,49.8,13.8333
26762,49.8333,13.8667
26762,49.7667,13.8667
26762,49.8,13.8667
26762,49.8167,13.8833
26762,49.7833,13.8833
26762,49.8,13.8833
26763,49.7667,13.85
26763,49.7667,13.8333
26764,49.7833,13.8167
26801,49.8333,13.95
26801,49.8667,13.9167
26801,49.8167,13.95
26801,49.8167,13.9167
26801,49.8333,13.9167
26801,49.85,13.9333
26801,49.85,13.8833
27201,50.1333,14.1167
27201,50.15,14.1
27203,50.1667,14.15
27203,50.1667,14.1667
27204,50.1333,14.0833
27301,50.0833,14.0167
27301,50.1,14.0167
27301,50.1333,14.0167
27302,50.15,14.0167
27302,50.15,14
27303,50.15,13.95
27303,50.15,13.9667
27304,50.1833,13.9833
27304,50.3167,14.3167
27304,50.1667,13.9833
27304,50.1667,13.95
27304,50.1833,14
27305,50.2,14.05
27305,50.2,14.0167
27305,50.1833,14.05
27305,50.1833,14.05
27306,50.1833,14.0833
27306,50.1667,14.05
27306,50.2,14.0833
27307,50.1833,14.0833
27308,50.2,14.1
27308,50.2,14.1167
27308,50.2,14.1167
27309,50.1667,14.1333
27321,50.2833,14.1667
27321,50.2667,14.1667
27321,50.25,14.1667
27322,50.3167,14.1667
27322,50.3333,14.1833
27322,50.3,14.1833
27323,50.3,14.2
27324,50.2833,14.2
27324,50.3,14.2833
27324,50.2667,14.2
27324,50.2667,14.25
27324,50.3,14.25
27324,50.3,14.2667
27324,50.25,14.25
27324,50.2833,14.2833
27324,50.2833,14.25
27324,50.2875,14.2431
27324,50.3333,14.2333
27324,50.3,14.25
27324,50.2833,14.2
27325,50.2167,14.1667
27325,50.2333,14.1833
27325,50.25,14.1833
27326,50.2333,14.2167
27326,50.2333,14.2167
27326,50.2333,14.25
27326,50.2167,14.2167
27327,50.2167,14.2667
27328,50.2167,14.2333
27328,50.1833,14.25
27328,50.2,14.25
27328,50.2,14.2667
27329,50.2,14.2333
27329,50.2,14.2333
27329,50.2,14.2333
27341,50.1833,14.15
27341,50.2,14.1667
27341,50.1833,14.1833
27341,50.1833,14.1667
27341,50.2167,14.1667
27341,50.2,14.1833
27342,50.1667,14.25
27342,50.1833,14.2167
27342,50.1667,14.2
27343,50.15,14.1833
27343,50.1583,14.2
27343,50.1667,14.2167
27345,50.1333,14.15
27345,50.1333,14.1667
27351,50.0667,14.0833
27351,50.1167,14.1333
27351,50.0833,14.0833
27351,50.0833,14.15
27351,50.1,14.1
27351,50.1,14.1167
27351,50.0833,14.1
27351,50.1,14.1667
27351,50.0667,14.15
27351,50.1,14.1333
27351,50.1167,14.15
27353,50.1333,14.2333
27353,50.1167,14.2
27354,50.1333,14.2
27354,50.15,14.2167
27361,50.1,14.0667
27362,50.0833,14.0333
27362,50.1,14.05
