Zip,geo_x,geo_y
41181,50.4074,14.2685
41182,50.45,14.1667
41183,50.45,14.2333
41184,50.3667,14.25
41185,50.35,14.35
41186,50.4167,14.3333
41187,50.4,14.3
41201,50.5,14.2167
41301,50.4167,14.25
43901,50.3667,13.85
43902,50.3333,13.8
43903,50.3333,13.85
43904,50.3,13.8667
43905,50.3,13.9
43906,50.3167,13.9167
43907,50.3333,13.9667
43908,50.3833,13.9333
43909,50.35,13.9167
43914,50.3,13.85
43915,50.2833,13.8167
43921,50.4,13.95
43922,50.4,13.8667
43923,50.3667,13.7667
43924,50.4167,13.7833
43926,50.45,13.8333
43931,50.2667,13.55
43942,50.3667,13.7167
43949,50.35,13.5833
43963,50.3,13.6167
43965,50.2833,13.7333
43967,50.2708,13.6875
43968,50.2333,13.7333
43969,50.2667,13.6667
43971,50.2167,13.3167
43972,50.25,13.3667
43975,50.3333,13.5167
43981,50.1833,13.4333
43982,50.1833,13.3833
43983,50.15,13.3167
43984,50.1,13.4
43985,50.1333,13.45
43986,50.1833,13.5167
43987,50.2,13.4667
43988,50.2167,13.4667
44001,50.3333,13.6833
43401,50.4833,13.7167
43501,50.4333,13.6
43511,50.4167,12.95
43513,50.6167,13.6
43521,50.5167,13.7167
43522,50.55,13.7
43524,50.4833,13.75
43526,50.45,13.7167
43532,50.5833,13.6667
43533,50.5833,13.6667
43542,50.5833,13.5667
43543,50.5667,13.5333
43545,50.6333,13.5
43546,50.5833,13.4167
43547,50.6333,13.3833
43601,50.6167,13.5833
43603,50.6,13.5833
41501,50.3167,14.3167
41503,50.6333,13.8167
41510,50.6667,13.8667
41701,50.6833,13.7833
41702,50.6833,13.8167
41703,50.6667,13.7833
41704,50.8167,14.5
41705,50.6333,13.6667
41712,50.6833,13.8333
41713,50.65,13.9
41722,50.6333,13.7
41723,50.65,13.7667
41724,50.6333,13.75
41725,50.6167,13.7667
41731,50.65,13.8167
41732,50.7333,13.7667
41741,50.7167,13.85
41742,50.6833,13.8667
41743,50.6833,13.9
41752,50.5833,13.8167
41753,50.5667,13.8167
41754,50.5667,13.8667
41757,50.5333,13.8833
41761,50.45,14.1833
41762,50.6,13.8833
41763,50.6,13.8667
41765,50.4667,14.1667
41771,50.4667,13.8333
41772,50.5667,13.8
41781,50.7167,13.65
41801,50.15,15.55
41804,50.15,15.55
41901,50.6833,13.7167
40001,50.6667,13.9833
40002,50.7167,14.0833
40003,50.65,14.0833
40004,50.6167,14.0167
40007,50.6667,14.0833
40010,50.6833,14
40011,50.6833,14.0667
40301,50.6333,14.15
40302,50.5833,14.0333
40313,50.6167,13.95
40317,50.6833,13.9333
40321,50.6167,14.0833
40322,50.6667,14.1
40323,50.6333,14.1667
40327,50.6333,14.15
40331,50.6833,14.1
40332,50.6833,14.1833
40334,50.7333,14.0333
40335,50.7667,14.0333
40336,50.7833,14.0333
40337,50.7333,13.9833
40338,50.7333,13.9667
40339,50.7,13.9167
40340,50.6833,14.0167
58001,49.65,15.5667
58221,49.6667,15.45
58222,49.55,15.7167
58223,49.6333,15.7667
58224,49.6667,15.7667
58231,49.6333,15.5
58232,49.6167,15.4333
58233,49.6333,15.4
58234,49.5833,15.4667
58235,49.6667,15.5
58241,49.6833,15.5167
58242,49.7167,15.5167
58243,49.7,15.5
58244,49.7167,15.5292
58245,49.7667,15.5833
58251,49.5333,15.6667
58252,49.4167,15.7667
58253,49.5333,15.6167
58254,49.5167,15.5
58255,49.55,15.45
58256,49.5667,15.4667
58257,49.55,15.55
58261,49.6333,15.6833
58262,49.6939,15.8123
58263,49.65,15.7833
58264,49.7167,15.7833
58265,49.75,15.7833
58266,49.6833,15.85
58271,49.6667,15.6
58272,49.6667,15.65
58273,49.7333,15.6571
58274,49.7833,15.6333
58276,49.7667,15.6667
58277,49.7333,15.7
58281,49.75,15.4833
58282,49.8333,15.4833
58283,49.4833,15.5333
58286,49.785,15.5117
58287,49.7333,15.3333
58291,49.6667,15.35
58292,49.65,15.2667
58293,49.6667,15.25
58294,49.5333,15.3167
58301,49.7167,15.6167
58401,49.7,15.1833
50002,50.2117,15.8442
50003,50.2333,15.9
50004,50.2,15.7667
50006,50.2317,15.8649
50008,50.2317,15.8649
50009,50.2,15.85
50011,50.1833,15.8333
50012,50.175,15.8333
50301,50.2333,15.8
50302,50.25,15.8167
50303,50.3167,15.7333
50304,50.3167,15.8833
50305,50.3333,15.7833
50306,50.3167,15.7667
50311,50.2333,15.8
50312,50.25,15.75
50313,50.2833,15.7
50314,50.3,15.6333
50315,50.25,15.7167
50316,50.2333,15.7
50321,50.2167,15.75
50322,50.2,15.6833
50323,50.2,15.6333
50324,50.1667,15.6
50325,50.15,15.65
50326,50.15,15.6833
50327,50.15,15.7167
50331,50.15,15.8167
50332,50.1833,15.7833
50333,50.1733,15.7453
50341,50.2333,15.85
50343,50.2642,15.9392
50344,50.2833,15.9667
50346,50.2017,15.9969
50352,50.2667,15.5
50353,50.2833,15.45
50354,50.3283,15.5106
50355,50.1667,16.05
50356,50.2833,15.4167
50357,50.2667,15.45
50361,50.1667,15.3833
50362,50.2167,15.4167
50363,50.2,15.4667
50364,50.2167,15.5167
50365,50.1833,15.55
50366,50.15,15.55
50401,50.2167,15.5
50703,50.3,15.4167
53701,49.9333,15.8333
53703,49.9472,15.7875
53705,49.9472,15.7875
53801,49.9667,15.7333
53802,49.9333,15.7
53803,49.95,15.6667
53804,49.9,15.6333
53805,49.8667,15.6333
53807,49.6833,15.6833
53821,49.9,15.7333
53823,49.8833,15.7667
53824,49.8833,15.8167
53825,49.8167,15.75
53826,49.85,15.7167
53831,49.9833,15.7667
53832,49.9833,15.8667
53833,49.9333,15.9167
53834,49.9167,15.95
53835,49.9167,15.8667
53836,49.8667,15.8667
53841,49.872,15.5667
53842,49.8833,15.5167
53843,49.9167,15.5333
53845,49.8333,15.6
53851,49.8667,15.95
53852,49.8833,16
53854,49.9,16
53861,49.95,15.85
53862,49.9667,15.9333
53863,49.95,16.0333
53864,49.9333,16.0333
53865,49.9167,16.0833
53901,49.7167,15.8833
53941,49.7333,15.9833
53942,49.7167,16.05
53943,49.7667,16.0333
53944,49.8333,16.1333
53945,49.85,16.15
53952,49.7833,15.8167
53953,49.8,15.75
53955,49.85,15.8833
53956,49.85,15.95
53957,49.8167,15.9
53961,49.7167,15.9333
53962,49.7167,15.85
53971,49.7833,15.9167
53972,49.8,15.9667
53973,49.8667,16.0833
53974,49.8359,15.9801
53976,49.8333,15.95
56982,49.7667,16.1
56983,49.75,16.0833
50601,50.4333,16.0833
50702,50.35,15.4167
50704,50.3833,15.4667
50705,50.4,15.4833
50706,50.4333,15.4667
50707,50.4333,15.4333
50711,50.45,15.3833
50712,50.4667,15.4333
50713,50.4833,15.3667
50715,50.5,15.3
50721,50.4,15.3167
50722,50.4167,15.2333
50723,50.35,15.1667
50724,50.3694,15.1728
50731,50.3667,15.3333
50732,50.3667,15.2833
50733,50.3167,15.3167
50734,50.3,15.3833
50742,50.4333,15.2
50743,50.4667,15.15
50744,50.5,15.1667
50745,50.4833,15.2333
50752,50.3728,15.5456
50753,50.3667,15.4833
50754,50.3833,15.5167
50758,50.4167,15.5167
50759,50.4167,15.5667
50771,50.45,15.65
50773,50.2,15.15
50777,50.4069,15.6154
50781,50.45,15.55
50782,50.4833,15.6333
50791,50.5167,15.45
50792,50.4833,15.4667
50801,50.2167,15.2833
50901,50.4667,15.5333
51263,50.5167,15.2833
54443,50.4,15.9
54701,50.4167,16.2
54901,50.3667,16.1
54906,50.3167,16.0833
54907,50.35,16.0833
54908,50.3833,16.1167
54911,50.4333,16.15
54912,50.4167,16.1333
54921,50.4,16.2333
54922,50.3667,16.2333
54923,50.35,16.2167
54931,50.55,16.1667
54932,50.4667,16.1833
54934,50.5,16.1833
54936,50.5333,16.1667
54937,50.4667,16.2333
54941,50.4833,16.1167
54946,50.4667,16.15
54947,50.45,16.0333
54948,50.4167,16.0833
54952,50.6167,16.1
54954,50.5167,16.2
54955,50.5689,16.1985
54956,50.55,16.1833
54957,50.6,16.2
54962,50.55,16.2667
54963,50.5,16.25
54964,50.5167,16.2333
54971,50.3833,16.1167
54972,50.5667,16.4
54973,50.55,16.35
54974,50.5167,16.3667
54981,50.6167,16.25
54982,50.6167,16.2167
54983,50.6333,16.2667
54984,50.6333,16.3333
55001,50.5833,16.3333
55101,50.3333,15.8833
55102,50.3333,15.9167
55201,50.3833,15.95
55202,50.4,16
55203,50.3833,16
55204,50.4167,15.95
55205,50.4167,16
55211,50.35,15.8167
55212,50.4833,15.5167
55221,50.3167,15.9167
55222,50.3181,15.995
55224,50.3667,16.05
55225,50.35,15.9667
53002,49.9833,15.8667
53003,50.0333,15.8
53006,50.0333,15.7167
53009,50.05,15.775
53012,50.0143,15.8126
53301,50.0167,15.8333
53303,50.0308,15.9222
53304,50.0667,15.8333
53305,50.1,14.8167
53311,50.0167,15.4667
53312,50.0339,15.4206
53313,50.05,15.4833
53314,50.0561,15.4897
53315,50.0833,15.4333
53316,50.1,15.55
53321,50.1,15.9667
53322,50.1353,15.9189
53331,50.0333,15.6833
53332,49.9833,15.7167
53333,50,15.7667
53341,50.0833,15.65
53342,50.0611,15.6522
53343,50.1167,15.6
53344,50.1333,15.7167
53345,50.0833,15.7333
53351,50.0333,15.7333
53352,50.1,15.7833
53353,50.0667,15.75
53354,50.0597,15.7183
53361,49.9833,15.6167
53362,49.9667,15.6
53363,49.95,15.55
53364,49.9833,15.5667
53371,50.0333,15.9833
53372,50,15.95
53373,50,16.0167
53374,50.05,16.1
53375,50.0833,15.9667
53401,49.9833,16.0833
53501,50,15.5833
56601,50,16.1
51601,50.15,16.3
51603,50.1833,16.3
51701,50.2,16.25
51702,50.2167,16.2667
51703,50.25,16.3
51704,50.1833,16.2167
51711,50.1667,16.35
51712,50.2,16.35
51721,50.2,16.1667
51722,50.15,16.0667
51723,50.1167,16.0833
51724,50.1,16.1
51725,50.45,16.2333
51731,50.2,16.0833
51732,50.2333,16.1333
51733,50.25,16.1667
51734,50.2167,16.15
51735,50.1833,16.1667
51736,50.15,16.15
51741,50.1333,16.15
51742,50.1,16.2667
51743,50.0833,16.3333
51745,50.0833,16.25
51750,50.1333,16.1833
51754,50.1,16.3167
51755,50.1,16.3667
51756,50.1333,16.4
51757,50.15,16.4167
51761,50.175,16.4417
51764,50.175,16.4417
51771,50.2167,16.0667
51772,50.25,16.0167
51773,50.2667,16.0833
51783,50.3167,16.2167
51784,50.3167,16.2167
51791,50.3333,16.3167
51792,50.3,16.2667
51793,50.2667,16.2667
51801,50.2333,16.2167
51803,50.2667,16.2167
51101,50.3833,14.9333
51201,50.5833,15.3333
51202,50.5653,15.4033
51203,50.5667,15.4167
51204,50.6,15.4833
51206,50.6,15.3667
51211,50.6833,15.4
51212,50.65,15.35
51213,50.6667,15.375
51231,50.5667,15.5
51232,50.606,15.5501
51233,50.5486,15.5447
51234,50.5264,15.5725
51235,50.606,15.5501
51236,50.6,15.5833
51237,50.65,15.5667
51238,50.6833,15.5333
51241,50.6333,15.45
51242,50.65,15.45
51243,50.6833,15.45
51244,50.7333,15.4333
51245,50.7333,15.45
51246,50.7833,15.4167
51247,50.7167,15.4
51251,50.55,15.3833
51252,50.55,15.3
51253,50.5667,15.2833
51261,50.5833,15.1167
51264,50.5333,15.1667
51265,50.5667,15.1167
51271,50.5167,15.4167
51301,50.6,15.3
51401,50.5333,15.5333
56301,49.85,16.7167
56802,49.6667,16.4667
56901,49.7167,16.4833
56902,49.65,16.5167
56903,49.6372,16.4846
56904,49.6167,16.5333
56905,49.6372,16.4846
56906,49.6167,16.4667
56907,49.7167,16.45
56911,49.7667,16.55
56912,49.8333,16.5
56914,49.7333,16.4333
56921,49.75,16.6333
56922,49.6667,16.65
56923,49.65,16.6167
56924,49.8,16.65
56932,49.8,16.6833
56933,49.8333,16.7
56934,49.8167,16.6917
56935,49.8167,16.6917
56941,49.7,16.7333
56942,49.6667,16.75
56943,49.6333,16.7333
56944,49.6333,16.75
56951,49.8667,16.2333
56953,49.9,16.2333
56955,49.85,16.3833
56956,49.8167,16.35
56957,49.8,16.35
56961,49.8333,16.2667
56962,49.7833,16.25
56963,49.7667,16.2333
56965,49.8,16.1667
56966,49.8333,16.1667
56967,49.85,16.3
56971,49.7167,16.3167
56972,49.65,16.4
56973,49.6167,16.4167
56974,49.6,16.4
56991,49.6667,16.3
56992,49.6333,16.3333
56993,49.6667,16.25
56994,49.7,16.1833
57001,49.8167,16.3
57101,49.8,16.6667
57201,49.75,16.2667
54101,50.6667,15.95
54102,50.5833,15.9
54103,50.5833,15.95
54201,50.6667,15.9
54203,50.6717,15.9675
54204,50.65,15.9667
54211,50.5833,16.0333
54212,50.5667,16.0833
54213,50.5333,16.1167
54221,50.69,15.6833
54223,50.6022,15.8539
54224,50.6064,15.8256
54225,50.6333,15.7833
54226,50.6667,15.8
54227,50.7333,15.8
54232,50.4833,15.9833
54233,50.5,16.0667
54234,50.5333,16.0667
54235,50.5333,16.0333
54236,50.4833,16
54237,50.5167,16.05
54238,50.4833,16.0333
54241,50.5667,15.8167
54242,50.5292,15.8125
54243,50.5333,15.8667
54301,50.6222,15.6075
54302,50.65,15.6
54303,50.6,15.6167
54341,50.6167,15.65
54342,50.65,15.65
54344,50.6333,15.7167
54351,50.7167,15.6
54352,50.6667,15.6167
54361,50.6,15.5833
54362,50.6,15.5833
54371,50.6,15.9833
54372,50.6,15.7667
54373,50.5667,15.7
54374,50.55,15.6333
54375,50.5167,15.7167
54376,50.5167,15.7667
54377,50.55,15.7667
54401,50.4171,15.7775
54404,50.4167,15.85
54442,50.4333,15.8833
54444,50.4167,15.9333
54451,50.4,15.7667
54452,50.4,15.7333
54454,50.3667,15.75
54455,50.3667,15.7833
54456,50.3833,15.8333
54461,50.4667,15.75
54462,50.4833,15.7833
54464,50.4667,15.8667
54466,50.4667,15.9167
54472,50.4667,15.7333
54474,50.4667,15.6833
54475,50.5,15.7
54477,50.5167,15.6167
56002,49.8667,16.4667
56101,50.0167,16.4333
56102,49.9833,16.5
56112,50,16.3
56113,50.0333,16.2833
56114,50.0333,16.3833
56115,50.0667,16.35
56116,50,16.3833
56117,49.9333,16.4167
56118,49.9,16.3667
56122,49.9333,16.55
56123,49.8667,16.6
56124,49.8667,16.5
56125,49.9,16.55
56131,49.8667,16.7
56132,49.9333,16.7333
56133,49.95,16.7167
56134,49.9833,16.6667
56141,49.9667,16.35
56151,50.0167,16.5167
56152,50,16.5667
56153,49.9833,16.5833
56154,50.0167,16.6167
56155,50.0333,16.6833
56156,49.9667,16.5833
56161,50.0333,16.75
56162,50.0167,16.75
56163,50.0667,16.55
56164,50.0333,16.6
56165,50.05,16.6333
56166,50.0667,16.6167
56167,50.1,16.6167
56168,50.0833,16.6667
56169,50.1,16.75
56170,50.05,16.45
56181,50.1333,16.5
56182,50.1,16.55
56184,50.0833,16.5167
56185,50.0667,16.3833
56186,50.1,16.3833
56201,50,16.3167
56203,49.95,16.3833
56204,49.9877,16.3384
56206,49.9877,16.3384
56401,50.05,16.4
56501,50.0333,16.2667
56542,49.9667,16.0833
56543,49.9833,16.15
56544,50,16.1833
56552,49.9333,16.25
56553,49.9333,16.3
56555,49.9167,16.2
67801,49.3333,16.6167
67901,49.45,16.6
67902,49.4,16.65
67903,49.3333,16.6667
67904,49.3167,16.6667
67905,49.3,16.8
67906,49.35,16.7667
67907,49.3667,16.8
67911,49.4333,16.6333
67913,49.4333,16.8167
67914,49.3833,16.7667
67915,49.4,16.8
67921,49.4167,16.5833
67922,49.3667,16.5667
67923,49.4333,16.4
67924,49.3833,16.5
67931,49.5,16.5833
67932,49.5,16.6
67933,49.5333,16.6333
67934,49.5333,16.7
67935,49.55,16.7167
67936,49.5667,16.6667
67937,49.5833,16.6667
67938,49.5833,16.7167
67939,49.6,16.7667
67951,49.45,16.7167
67952,49.4667,16.75
67953,49.5,16.7667
67961,49.55,16.55
67962,49.5833,16.4833
67963,49.6167,16.6667
67965,49.5833,16.55
67971,49.4333,16.4667
67972,49.5333,16.55
67973,49.5333,16.4667
67974,49.5667,16.4167
67975,49.4833,16.4333
67976,49.4667,16.55
68001,49.4833,16.7667
60200,48.7667,14.7833
60300,48.7667,14.7833
61200,49.2167,16.5667
61300,49.2931,15.8639
61400,49.2167,16.6333
61500,49.0167,16.3667
61600,49,14.3333
61700,49.25,14.6
61800,49.6167,13
61900,49.1556,16.6222
62000,49.1458,16.6708
62100,49.2667,16.6
62300,49.2,16.5333
62400,49.2167,16.55
62500,49.1333,13.9667
62700,48.95,13.7167
62800,50.0667,14.4667
63400,49.1417,16.3667
63500,49.2333,16.5167
63600,49.1417,16.3667
63700,49.2,16.55
63800,48.9,15.8667
63900,49.1417,16.3667
64100,49.2,16.4833
64200,49.1667,16.5333
64300,49.1333,16.6667
64400,49.25,16.6333
66401,49.2833,16.7
66402,49.2333,16.7833
66403,49.1833,16.7333
66404,49.2333,16.75
66405,49.2,16.75
66406,49.2,16.8167
66407,49.2,16.7833
66408,49.1667,16.7833
66411,49.15,16.35
66412,49.1333,16.2833
66417,49.1667,16.3833
66423,49.3167,16.4833
66424,49.3333,16.4833
66431,49.2833,16.5667
66432,49.3167,16.6167
66434,49.2667,16.5333
66441,49.1833,16.4833
66442,49.1333,16.6167
66443,49.1,16.5667
66444,49.1167,16.5333
66446,49.1,16.4667
66447,49.15,16.5
66448,49.1333,16.55
66449,49.1667,16.55
66451,49.15,16.75
66452,49.1167,16.7333
66453,49.0833,16.7333
66454,49.05,16.7667
66455,49.05,16.7333
66456,49.0667,16.65
66457,49.0833,16.7167
66458,49.1333,16.7667
66459,49.1,16.7333
66461,49.0667,16.6167
66462,49.05,16.5667
66463,49.0167,16.6
66464,49.0667,16.4667
66465,49.0167,16.5
66466,49.05,16.5
66467,49.0667,16.5333
66471,49.3,16.35
66475,49.3167,16.35
66481,49.2333,16.4167
66482,49.2167,16.3833
66483,49.2333,16.3333
66484,49.2,16.3
66491,49.15,16.3833
66501,49.3333,15.6167
66601,49.3833,16.4667
66602,49.3667,16.3833
66603,49.3333,16.5
66701,49.0333,16.6167
69002,48.7667,16.85
69003,48.7667,16.85
69006,48.7667,16.85
69101,48.8333,16.9333
69102,48.85,16.9
69103,48.85,16.8167
69104,48.85,16.7667
69105,48.8667,16.7667
69106,48.9,16.8167
69107,48.9333,16.8167
69108,48.9167,16.85
69109,48.9167,16.9
69110,48.9333,16.9
69111,48.95,16.8833
69112,48.9667,16.8167
69121,48.7833,16.7
69122,48.9,16.55
69123,48.9167,16.5833
69124,48.9667,16.5833
69125,48.9667,16.6
69126,48.9333,16.6167
69127,48.9333,16.6667
69129,48.8833,16.65
69130,48.9333,16.4833
69141,48.75,16.8667
69142,48.7333,16.6833
69143,48.7833,16.7667
69144,48.8167,16.7667
69145,48.8333,16.85
69146,48.8,16.8667
69151,48.7333,16.9667
69152,48.75,16.9833
69153,48.7667,17
69154,48.7833,17.0167
69155,48.8,17.0167
69156,48.7833,16.9833
69162,48.9667,16.6667
69163,48.9833,16.6667
69164,49.0167,16.6667
69165,49,16.7167
69167,48.9,16.7
69171,48.9833,16.7833
69172,49.0167,16.9
69173,48.9833,16.9167
69174,49.0333,16.8667
69175,49.0333,16.8167
69176,49.0167,16.7833
69181,48.8167,16.5667
69182,48.8333,16.5
69183,48.8333,16.4667
69185,48.85,16.6
69186,48.85,16.6333
69188,48.85,16.7
69189,48.8333,16.75
69201,48.9,16.65
69301,48.9167,16.7667
76001,49.2167,17.7
76005,49.2292,17.6687
76301,49.25,17.6
76302,49.2167,17.6167
76307,49.1167,17.6833
76311,49.2167,17.75
76312,49.2167,17.8833
76314,49.2667,17.7333
76315,49.2667,17.8
76316,49.3,17.7
76317,49.3,17.7333
76318,49.3,17.8333
76319,49.3167,17.7667
76321,49.0667,17.9167
76323,49.1333,17.8167
76324,49.1167,17.95
76325,49.1833,17.9333
76326,49.1333,17.75
76331,49.1,18.0333
76332,49.1,18.0667
76333,49.0667,17.9667
76334,49.05,18.0333
76341,49.1167,17.65
76345,49.1667,17.7333
76351,49.1667,17.6083
76361,49.2,17.5
76362,49.25,17.5
76363,49.1667,17.4667
76364,49.15,17.5167
76502,49.2,17.55
76601,49.15,17.95
69501,48.8667,17.1333
69601,48.9333,17.1667
69602,48.9333,17.1667
69603,48.9167,17.1
69604,48.9667,17.0833
69605,48.9667,17.1333
69606,48.95,17.1833
69611,48.9167,17.0167
69612,48.95,17
69613,48.9667,17.0333
69614,48.9333,16.9667
69615,48.9,16.95
69616,48.8667,16.9667
69617,48.85,17.0167
69618,48.85,17.0667
69619,48.8167,17.0667
69621,48.8333,17.0167
69631,49.05,17.0833
69632,49.0667,17.0333
69633,49.0333,17.0167
69634,49.05,16.9667
69635,49.0333,16.9167
69636,49.0167,16.9667
69637,49.0167,17
69638,49,17.0333
69639,49.0833,17.0667
69641,48.9833,17.15
69642,48.9833,17.2167
69647,49.0333,17.2333
69648,49.0333,17.2167
69649,49,17.1833
69650,49.05,17.1667
69651,49.0333,17.15
69655,49.05,17.1333
69661,48.9333,17.35
69662,48.9,17.3167
69663,48.9167,17.3833
69664,48.8833,17.3833
69665,48.8833,17.2833
69666,48.8667,17.2667
69667,48.8667,17.35
69671,48.9333,17.5333
69672,48.9,17.45
69673,48.8667,17.4667
69674,48.8667,17.6333
69676,48.9167,17.5
69681,48.9833,17.2667
69683,49,17.2833
69684,49.0333,17.2667
69685,48.9833,17.3333
69701,49.0167,17.1333
69801,48.9667,17.4
58601,49.4333,15.6667
58602,49.4667,15.6
58603,49.4,15.6333
58605,49.4,15.55
58801,49.4833,15.5333
58805,49.4,15.4333
58811,49.4667,15.6333
58812,49.4833,15.6667
58813,49.5,15.7667
58821,49.4,15.6667
58822,49.3833,15.6833
58823,49.3667,15.7833
58824,49.4,15.7833
58825,49.4167,15.8333
58826,49.45,15.7667
58827,49.45,15.7333
58831,49.3833,15.6667
58832,49.3167,15.7167
58833,49.3167,15.5667
58834,49.2333,15.6
58835,49.3333,15.5833
58841,49.4333,15.5167
58842,49.4667,15.4333
58844,49.35,15.4
58845,49.35,15.4667
58851,49.3667,15.4833
58852,49.2667,15.3167
58854,49.1833,15.3833
58856,49.1333,15.4667
58861,49.3,15
58862,49.1833,15.5
58864,49.1167,15.6
58865,49.1333,15.5667
58866,49.15,15.6167
58867,49.1833,15.6
58901,49.2833,15.45
67526,49.1333,15.6333
76701,49.25,17.4
76801,49.2667,17.3833
76802,49.2333,17.3667
76803,49.1833,17.2833
76804,49.15,17.2167
76805,49.1167,17.1833
76811,49.3833,17.4167
76812,49.2833,17.3333
76813,49.2167,17.2333
76821,49.2167,17.4833
76823,49.35,17.4667
76824,49.3333,17.5
76831,49.3167,17.3167
76832,49.25,17.2833
76833,49.25,17.1833
76834,49.5,17.6167
76841,49.35,17.7
76842,49.3667,17.5833
76843,49.3667,17.5333
76852,49.3,17.5333
76861,49.4333,17.75
76871,49.4167,17.8167
76872,49.3833,17.7167
76875,49.4167,17.7167
76901,49.3333,17.5833
78342,49.55,17.1
79601,49.4333,17.1167
79603,49.4667,17.1
79604,49.4667,17.0667
79607,49.5,17.1333
79802,49.4667,17.05
79803,49.4667,16.9667
79804,49.3833,17.0333
79805,49.4,17.0333
79806,49.4,17.05
79807,49.3833,17.1
79808,49.4,17.1
79809,49.4,17.1333
79811,49.4833,17.15
79812,49.4667,17.2333
79813,49.5,17.2
79814,49.4949,17.1705
79816,49.5167,17.1
79817,49.5,17.1
79821,49.45,17.2
79823,49.4,17.2167
79824,49.3833,17.1833
79825,49.3667,17.15
79826,49.3167,17.15
79827,49.3333,17.2167
79828,49.3333,17.2
79829,49.2833,17.1667
79830,49.3,17.2167
79841,49.5333,17
79842,49.5,17.0333
79843,49.5,16.9667
79844,49.55,16.9167
79845,49.55,16.8833
79846,49.55,16.8333
79847,49.5667,16.75
79848,49.4833,16.8333
79849,49.5,16.8833
79851,49.5667,16.9667
79852,49.5833,16.9167
79853,49.6167,16.85
79854,49.65,16.8333
79855,49.65,16.9
79856,49.6167,16.9667
79857,49.6,17
79858,49.55,17.05
79861,49.45,16.8833
79862,49.4,16.8333
67401,49.25,15.8667
67501,49.2,15.95
67502,49.2,16.0667
67503,49.25,16.0167
67504,49.3,15.9833
67505,49.3167,15.9667
67506,49.3,15.8667
67507,49.7167,15.85
67508,49.3167,15.8
67521,49.2667,15.7333
67522,49.2,15.8333
67523,49.1667,15.8167
67524,49.15,15.7833
67525,49.1833,15.7667
67527,49.2333,15.6167
67528,49.2333,15.6667
67529,49.2667,15.6667
67531,49.05,15.55
67532,48.9667,15.5833
67533,49.0051,15.5957
67534,48.9667,15.6167
67541,49.0167,15.75
67542,49.05,15.65
67543,49.0833,15.7
67544,49.1,15.7833
67545,49.1333,15.8167
67551,49.1167,15.8833
67552,49.1667,15.9333
67553,49.15,16.0333
67554,49.1333,16.0833
67555,49.1,16.0167
67556,49.0833,16.2
67557,49.0333,15.9833
67558,49.0333,16.0167
67559,49.1061,15.982
67560,49.1,15.9833
67571,49.25,16.1667
67573,49.1833,16.25
67574,49.1667,16.2
67575,49.1167,16.1833
67576,49.1667,16.0833
67577,49.1333,16.1333
67578,49.2667,16.1333
67579,49.2833,16.1
67602,49.0833,15.8167
68601,49.1167,17.25
68603,49.0833,17.4667
68604,49.05,17.2
68605,49.0667,17.4833
68606,49.0681,17.4222
68703,49.1333,17.45
68704,49.1167,17.45
68705,49.1167,17.4333
68706,49.1167,17.4
68707,49.0833,17.3667
68708,49.1,17.35
68709,49.05,17.3333
68710,49.0667,17.3833
68711,49.1167,17.5667
68712,49.1,17.5167
68713,49.1333,17.5833
68722,49,17.4333
68723,48.9833,17.4667
68724,48.9833,17.3833
68725,48.9833,17.5333
68731,49.0333,17.75
68732,49.0667,17.7333
68733,49.0333,17.5667
68734,49.0333,17.6833
68737,49.0333,17.3167
68738,49.0333,17.3833
68741,49.05,17.2667
68742,49.0667,17.25
68751,48.9833,17.6333
68752,48.9333,17.6667
68753,48.9667,17.7167
68754,48.9833,17.7167
68755,48.9833,17.7833
68756,49.0667,17.6333
68761,49.0167,17.5833
68762,48.9833,17.5833
68763,48.9458,17.6729
68764,48.95,17.6167
68765,48.9,17.7333
68766,48.8833,17.7167
68767,48.95,17.7833
68771,49,17.8333
68774,48.95,17.8333
68801,49.0333,17.6167
68201,49.2667,17.0667
68301,49.1833,16.85
68303,49.25,16.9333
68304,49.3,16.9
68305,49.2667,16.9
68308,49.2833,16.75
68321,49.3333,17.0167
68323,49.2833,17.1333
68333,49.1667,17.0833
68335,49.1667,16.95
68341,49.2167,17.0333
68351,49.1833,16.8167
68352,49.1333,16.8167
68354,49.0833,16.85
68401,49.1667,16.9
68501,49.1833,17.0167
66902,48.8667,16.0833
66904,48.8833,16.0333
67101,48.8833,15.9667
67102,48.9,15.8667
67103,48.9,15.8167
67106,48.9,15.7667
67107,48.9333,15.65
67110,48.95,15.7167
67122,48.8,16.0167
67124,48.8167,16.1
67125,48.8333,16.1667
67126,48.7667,16.3
67127,48.7667,16.2667
67128,48.7833,16.2167
67129,48.8,16.1833
67131,48.9,16.0667
67132,48.9333,16.0833
67133,48.95,16.1
67134,48.95,16.1667
67138,48.9833,16.15
67139,49,16.0833
67140,49.0333,16.1
67142,49.0167,16.25
67151,48.8833,16
67152,48.9167,16.0167
67153,48.9667,16.0167
67154,48.9833,15.8667
67155,48.9833,15.8333
67156,48.9833,15.8833
67161,48.9167,16.1667
67162,48.9,16.25
67163,48.8667,16.2333
67164,48.8333,16.2833
67165,48.8833,16.2833
67167,48.8333,16.4
67168,48.8,16.3833
67169,48.75,16.3833
67171,48.9667,16.2333
67172,48.9167,16.3333
67173,49.0333,16.2
67175,49.0167,16.3833
